965,Pulsus Group,http://www.pulsus.com/
966,Purple Journals,http://www.purplejournals.org/
967,Pushpa Publishing House,http://www.pphmj.com/
968,Pyrex Journals,http://www.pyrexjournals.org/
969,Qingres,http://www.qingres.com/
970,Quazzy Journals,http://quazzyjournals.org/index.htm
971,Quest Journals,http://www.questjournals.org/index.html
972,R&S Publications,https://sites.google.com/a/randspublications.org/randspublications/home
973,R&D Modern Research Publication,http://rdmodernresearch.com/
974,Raft Publications,https://www.raftpubs.com/
975,RAJ Group,http://www.ra-j.org/
976,Rating Academy,http://ratingacademy.com.tr/web/index.php/en/
977,Readers Insight Publishers,http://readersinsight.net/
978,Recent Science,http://recentscience.org/
979,Red Flower Publication Private Limited,http://www.rfppl.co.in/index.php
980,ReDelve International Publications,https://www.redelve.com/
981,RedFame Publishing,http://www.redfame.com/home/
982,Remedy Publications,http://www.remedypublications.com/
983,Renu Publishers,https://renupublishers.com/
984,Research & Analysis Journals (RA Journals),http://www.rajournals.in/
985,Research & Development Organization,
986,Research & Reviews (International Journals),http://www.rroij.com/
987,Research Academy of Social Sciences (RASS),http://www.rassweb.com/
988,Research Alert Journals,http://resealert.com/
989,Research and Educational Society,http://www.resindia.org/
990,Research and Knowledge Publication,http://www.rekpub.com/
991,Research and Scientific Innovation Society (RSIS),http://www.rsisinternational.org/
992,Research Center of Education and Science (RCES),http://rcesnet.com/
993,Research Centre for Management and Social Studies (RCMSS),http://rcmss.com/
994,Research Consultants and Publisher,http://recopublisher.org/index.php/Recopublisher
995,Research Foundation for Humanity (RFH),http://rfh.org.pk/
996,Research India Publications (RIP),http://www.ripublication.com/
997,Research Infotext,https://researchinfotext.com/
998,Research Institute for Progression of Knowledge (RIPK),http://www.ripknet.org/
999,"Research Institute for Science, Technology, and Society (RISTaS)",http://journal.ristas.org/
1000,Research Journal,http://www.researchjournalz.com/
1001,Research Novelty Publisher (RNP),https://researchnovelty.com/
1002,Research Open,http://researchopenworld.com/
1003,Research Pioneers,http://researchpioneers.com/
1004,Research Publish Journals (see also Social Science Journals),http://www.researchpublish.com/
1005,Research Publisher,http://researchpub.org/index.html
1006,Research Publishing Group,http://rpublishing.org/
1007,Research Route,http://www.researchroute.com/
1008,Research Script,http://researchscript.com/
1009,Research Trend,http://www.researchtrend.net/
1010,Research WebPub,http://www.researchwebpub.org/
1011,"Research, Science, and Technology Publishers (RST)",http://rstpublishers.com/
1012,Researchjournali,http://www.researchjournali.com/index.php
1013,ResearchLEAP,http://researchleap.com/
1014,Revistas Academicas,http://revistas-academicas.com/
1015,Revotech Press,http://www.revotechpress.com/
1016,RG Education Society (RG Journals of Scientific Research),http://www.rgsociety.org/
1017,Rising Vision (RV),http://www.risingvision.org/index.html
1018,Rivera Publications,http://riverapublications.com/
1019,RM Research International Pte. Ltd,http://rmjournals.com/
1020,Ross Science Publishers,http://rossscience.org/index.php
1021,RS Publication,http://rspublication.com/
1022,"Rutveg Publishing, Inc.",http://www.rutveg.com/
1023,RW|ResearchWorld,http://researchworld.org/
1024,S Open Access Open Journals Publishing (SOAOJ),https://soaoj.com/
1025,Sacha And Diamond Academic Publishers,http://www.sachajournals.com/
1026,Sadguru Publications,http://www.sadgurupublications.com/ContactUs.aspx
1027,SAE Publications (Scientific and Academica Editores Publication house - SAEP),http://saepub.com/
1028,Sageya Publishers,http://www.jicep.com/?page=aboutsageya
1029,Sai Om Publications,http://www.saiompublications.com/
1030,Sai Scientific Communications,http://sphinxsai.com/index.htm
1031,Sakun Publishing House (SPH),http://www.ijplsjournal.com/index.html
1032,SAMANM Group of Research Publications (SGRP),http://www.samanmjournals.org/
1033,Sanford Inter Science Press,http://sispress.org/
1034,Sans Publishing Group,http://www.sansgroup.org/
1035,Sapient Press,http://www.sapientpress.com/index.html
1036,Savant Journals,http://savantjournals.org/
1037,SAVAP International,http://www.journals.savap.org.pk/
1038,Savvy Science Publisher,http://savvysciencepublisher.com/
1039,Scholar Journals,http://www.scholarjournals.org/
1040,Scholar People,http://scholarpeople.org/
1041,Scholar Publications,http://www.scholarpublications.in/index.html
1042,Scholar Science Journals,http://www.ssjournals.com/
1043,ScholArena (also here),http://www.scholarena.com/
1044,Scholarlink Resource Centre Limited,http://scholarlinkresearch.com/
1045,Scholarly and Academic Research Journals (SARJ),http://www.sarjournals.org/index.html
1046,Scholarly Journals,http://scholarly-journals.com/index.htm
1047,Scholarly Pages (new website of The Scientific Pages),http://scholarlypages.org/
1048,Scholarly Research Journal’s,http://www.srjis.com/
1049,Scholarly Research Publisher,http://www.srpublishers.org/
1050,Scholars Academic and Scientific Publishers (SAS Publishers),http://saspublisher.com/
1051,Scholars Academic and Scientific Society (SAS Society),https://sassociety.com/journals/
1052,Scholars Middle East Publishers,http://scholarsmepub.com/
1053,Scholars Research Library,http://scholarsresearchlibrary.com/
1054,Scholars Scitech Research,http://www.scischolars.com/
1055,ScholarsHub.net,http://www.scholarshub.net/
1056,Scholedge R&D Center,http://thescholedge.org/
1057,Scholink,http://www.scholink.org/Home.html
1058,Scholoxy Publications,http://www.scholoxy.org/open-access-journals.php
1059,Sci Forschen,http://sciforschenonline.org/
1060,SciAccess Publisher (SciAccess Publishers),http://www.sciaccesspublishers.com/
1061,SCIAEON,http://sciaeon.org/
1062,Sci-Afric Publishers,http://www.sci-africpublishers.org/
1063,SciDoc Publishers,http://scidoc.org/index.php
1064,Sci-Edit Publications,http://sci-edit.net/journal/
1065,Sciedu Press,http://sciedu.ca/web/
1066,Science & Engineering Research Support soCiety (SERSC),http://www.sersc.org/
1067,Science & Knowledge Publishing Corporation Limited,http://scik.org/
1068,Science Academy Publisher,http://www.sciacademypublisher.com/
1069,Science Alert,http://scialert.net/index.php
1070,Science and Education Centre of North America,http://www.todayscience.org/
1071,Science and Education (SciEP sciepub.com),http://www.sciepub.com/portal/Home
1072,Science and Engineering Publishing Company,http://www.seipub.org/
1073,Science and Knowledge Research Society (SandK Research Society),http://www.sandkrs.com/index-2.html
1074,Science and Technology Central,http://scitechc.com/index.php/index
1075,Science and Technology Publishing,https://scitechpub.org/
1076,Science Arena Publications,http://sciarena.com/MWP/
1077,Science Education Foundation,http://www.ejournalnet.com/
1078,Science Explorer Publications (explorerpub.com),http://explorerpub.com/en/
1079,Science Fair Open Library (SFOL),http://www.sciencefairopenlib.com/index.html
1080,Science Huβ,http://scihub.org/
1081,Science Instinct Publications,http://www.sciipub.com/
1082,Science Journal Publication (SJP),http://www.sjpub.org/
1083,Science Park Journals,http://scienceparkjournals.com/
1084,Science Park Research Organization and Counseling (SPROC),http://www.sproc.org/index.htm
1085,Science Publications (www.sciencepublication.org),http://www.sciencepublication.org/
1086,Science Publications (www.thescipub.com),http://www.thescipub.com/
1087,Science Publishing Corporation,http://www.sciencepubco.com/
1088,Science Publishing Gate (SPG),http://sciencepublishgate.com/
1089,Science Publishing Group (also known as SciencePG and SCIPG),http://www.sciencepublishinggroup.com/home/index.aspx
1090,Science Publishing Group (spg.ltd),http://spg.ltd/
1091,Science Q Publishing Group,http://www.scienceq.org/
1092,Science Record Journals,http://www.sciencerecord.com/
1093,Science Repository,https://www.sciencerepository.org/
1094,Science Research Association (SCIREA),http://www.scirea.org/
1095,Science Research Library (SRL),http://www.scienceresearchlibrary.com/
1096,Science Sights,http://sciencesights.com/j/home.php?x=0
1097,Science Signpost Publishing Inc. (SSPub),http://www.ss-pub.org/
1098,Science Target,http://www.sciencetarget.com/
1099,Science Web Publishing (Scienceweb Publishing),http://www.sciencewebpublishing.net/
1100,ScienceDomain International (Science Domain International – SDI) (also here and here),http://www.sciencedomain.org/
1101,ScienceFlora,http://scienceflora.org/
1102,ScienceForecast Publications LLC,https://scienceforecastoa.com/
1103,Scienceline Publications,http://www.science-line.com/index/
1104,Sciences & Engineering Research Publication,http://www.scenrp.com/
1105,ScienceScholar (UTM Publication),https://sciencescholar.us/
1106,ScienceScript,http://www.sciencescript.org/
1107,ScienceSolve,http://www.sciencesolve.com/
1108,Sciencevier,http://sciencevier.com/
1109,Scienpress Ltd.,http://www.scienpress.com/Default.asp
1110,Scient Open Access,http://scientonline.org/
1111,ScienTech Publisher,http://www.sci-en-tech.com/index.html
1112,Scientia Ricerca,http://scientiaricerca.com/
1113,Scientia Socialis,http://www.scientiasocialis.lt/?q=node/5
1114,Scientia Socialis,http://www.scientiasocialis.lt/
1115,Scientific & Academic Publishing,http://www.sapub.org/journal/index.aspx
1116,Scientific & Academic Publishing (SAP),http://www.sapub.org/journal/index.aspx
1117,Scientific Advances Publishers,http://www.scientificadvances.co.in/
1118,Scientific Cooperations,http://ase-scoop.org/journals.html
1119,Scientific Education,http://www.scientificeducation.org/
1120,Scientific Federation (SciFed),http://scientificfederation.com/index.php
1121,Scientific Future,http://scientificfuturegroup.com/
1122,Scientific Institute For Advanced Training and Studies (SIATS),http://www.siats.co.uk/
1123,Scientific Journals,http://www.scientific-journals.co.uk/
1124,Scientific Journals International,http://www.scientificjournals.org/
1125,Scientific Literature,http://www.scientificliterature.org/
1126,Scientific Online Publishing,http://www.scipublish.com/
1127,Scientific Open Access Journals (SOAJ),http://www.scientificoajournals.org/index.php
1128,Scientific Perspectives Publishing (Scipers),http://waprogramming.com/index.php
1129,Scientific Planet,http://www.sciencebeingjournal.com/
1130,Scientific Platform Online Journals,http://sciplatform.com/journals/index.php/index/index
1131,Scientific Research and Community,https://www.onlinescientificresearch.com/
1132,Scientific Research Gate,http://scigatejournals.com/publications/
1133,Scientific Research Publishing (SCIRP),http://www.scirp.org/
1134,Scientific Times,http://scientifictimes.org/index.html
1135,Scientific Viewers,http://www.scientificviewers.com/
1136,ScientificWebJournals (SWJ),http://www.scientificwebjournals.com/
1137,SciForschen (see Sci Forschen),http://sciforschenonline.org/
1138,Scigmoid,http://www.scigmoid.com/index.php
1139,Sciknow,http://www.sciknow.org/
1140,Scimaze Group (Scimaze Publishers),https://scimaze.org/
1141,Scinzer Scientific Publications,http://www.scinzer.com/
1142,SciPress Ltd,http://www.scipress.com/
1143,SciRes Literature,http://scireslit.com/index.php
1144,SciRex,http://scirexonline.com/
1145,SCITECH,http://scitecresearch.com/
1146,SciTech Central Inc.,http://www.scitcentral.com/
1147,SciTechnol,http://scitechnol.com/
1148,Scitechz,http://scitechz.com/index.html
1149,SciVision Publishers (SciVision Publishing Group),http://www.scivisionpub.com/
1150,Scopub (see WisdomGale),https://www.scopub.com/jmrr/
1151,ScottishGroup Education and Testing Services,http://scottishjournal.co.uk/
1152,Scribes Guild,http://www.scribesguildjournals.org/journals.html
1153,SDIP Press,https://www.sdippress.com/
1154,SEAHI Publications & Academic Journals (SEAHI PAJ),http://seahipaj.org/
1155,Segment Journals,http://www.segmentjournals.com/
1156,Seitejournals,http://www.seitejournals.com/
1157,Serials Publications Pvt Ltd,http://www.serialsjournals.com/
1158,SETScholars,http://www.setscholars.org/
1159,Seven Publicações Acadêmicas,https://sevenpublicacoes.com.br/
1160,Seventh Sense Research Group Journals,http://www.internationaljournalssrg.org/index.html
1161,Shri Param Hans Education & Research Foundation Trust,http://www.sphert.org/
1162,Sift Desk,http://www.siftdesk.org/
1163,Significs Online Publishing,http://significsonline.com/
1164,Signpost e Journals,http://signpostejournals.com/ejournals/Home.aspx
1165,Silicon Valley Publishers,http://www.svpublishers.co.uk/
1166,Singaporean Journals,http://iaaet.org/sjsr/index.html
1167,SJournals,http://sjournals.com/
1168,Sky Journals,http://www.skyjournals.org/index.htm
1169,Slovakia Academic Publishing (SVAP),http://www.skaponline.com/
1170,SM Group (SM Online Publishers),http://smjournals.com/
1171,Smart Science & Technology,http://www.smartscitech.com/
1172,SmatPub,http://smatpub.com/Journals.php
1173,Smile Nation – Lets Smile Together,http://www.ijsscr.com/contact.html
1174,Smith & Franklin Academic Publishing Corporation,http://smithandfranklin.com/
1175,Social Science Journals (a website created by three predatory publishers),http://socialsciencejournals.com/
1176,Society for Advancement of Sciences,http://www.sasjournals.com/
1177,Society for Science and Education United Kingdom (also called Society for Science and Education – SSE UK),http://scholarpublishing.org/index.php/index
1178,Society for Science and Nature,http://scienceandnature.org/index.php
1179,Society of Business Research,https://www.sbrconferences.com/
1180,Society of Education,http://soeagra.com/
1181,Society of Engineering Science and Technology (SEST India),http://www.sestindia.org/
1182,Sons and Daughters Publishing House (SDPHI; E-JOURNALDIRECT),http://www.e-journaldirect.com/index.php
1183,"Source, Source Journals",http://www.researchsource.org/home
1184,South Asian Academic Publications,https://saap.org.in/
1185,South Asian Academic Research Journals,http://www.saarj.com/index.html
1186,South Florida Publishing,https://southfloridapublishing.com/
1187,Southern Cross Publishing Group,http://www.sciencej.com/submit.html
1188,Speak Foundation,http://foundationspeak.com/
1189,SPIRI The Global Research,http://www.spiri.org/
1190,Spring City Culture International Group Pte Ltd. (also here),http://www.springcityculture.com/
1191,Spring International S&T Publishing Media Co. (Spring Media Publishing),http://springpublishing.org/index.php/index/index
1192,Spring Journals,http://www.springjournals.net/
1193,Springwood Publishing Corporation,http://www.springwoodpublication.com.au/
1194,Sprint Journals,http://www.sprintjournals.com/
1195,Sri Krishna International Research & Educational Consortium (SKIREC),http://skirec.org/index
1196,Sryahwa Publications,http://www.sryahwapublications.com/
1197,SS Publications,http://www.sspublications.co.in/
1198,St. Anne Mary Publication,http://www.annemary.org/publication
1199,Standard Global Journals,http://www.standardglobaljournals.com/index.html
1200,Standard Research Journals,http://standardresearchjournals.org/
1201,Statperson Publishing Corporation,http://statperson.com/
1202,Stechnolock,http://www.stechnolock.com/
1203,STM Connect,http://www.stmconnect.com/
1204,Streem Journal,http://streemjournals.org/
1205,Stringer Open,http://www.stringeropen.com/
1206,Studies Publicações,https://studiespublicacoes.com.br/
1207,SunKrist Publishing,https://sunkristpublishing.com/
1208,SunText Reviews,https://suntextreviews.org/
1209,Suryansh Publications,https://scholarlyoa.wordpress.com/wp-admin/www.suryanshpublications.inf
1210,Sustainable Scientific Publisher,http://www.sustsci.org/
1211,Sustenere Publishing or Companhia Brasileira de Produção Científica (CBPC),https://sustenere.inf.br/
1212,SV Publication,http://www.svpublication.com/
1213,Swan Open,http://www.swanopen.com/
1214,Swedish Scientific Publications,http://swedishscientificpublications.com/
1215,Swift Journals,http://www.swiftjournals.org/
1216,Swiss Journals,http://www.swissjournals.org/
1217,Symbiosis (Symbiosis Online Publishing),http://symbiosisonlinepublishing.com/index.php
1218,Synchro Publisher,http://www.synchropublisher.com/
1219,Synergy Publishers,http://www.synergypublishers.com/
1220,Synotec Publishers,http://www.synotecpublishers.com/
1221,Syntax Publishers,https://syntaxpublishers.org/
1222,T&S Journal PUblications,http://tands-journal-publications.com/
1223,TAF Publishing,http://www.tafpublications.com/platform
1224,Takayama Publishing Group,http://journal.medsys-site.com/
1225,Takshila,http://takshila.org/
1226,Taraksh Journals,http://www.taraksh.org/index.htm
1227,Techmind Research,http://www.techmindresearch.com/index.php?page=index
1228,Technical Journals Online,http://www.technicaljournalsonline.com/index.html
1229,Techno Science Academy,http://technoscienceacademy.com/
1230,Technopark Publications,http://technoparkpublications.com/
1231,Terminal Journals,http://www.terminaljournals.org/
1232,Textroad Journals,http://www.textroad.com/
1233,Thales Academic Publisher,http://www.thalespublisher.com/
1234,Thavan E ACT International Journals,http://www.thavan.org/
1235,The 5th Publisher,http://www.5thpublisher.com/
1236,The American Publishing House (TAPH),https://www.theamph.com/
1237,The Center for Innovations in Business & Management Practice,http://www.cibmp.org/
1238,The Clute Institute,http://www.cluteinstitute.com/
1239,The Economics and Social Development Organization (TESDO),http://www.tesdo.org/Default.aspx
1240,The European Scientific Community,http://europe-science.com/en/
1241,The Global Journals,http://www.paripex.in/
1242,The Institute for Business and Finance Research (IBFR),http://www.theibfr.com/
1243,"The International Academy, Research and Industry Association (IARIA)",http://www.iaria.org/
1244,The International Journal Research Publications (TIJ Research Publications),http://www.theinternationaljournal.org/ojs/index1.htm
1245,The Science and Information Organization (SAI),http://thesai.org/
1246,The Scientific Pages (new website at Scholarly Pages),http://thescientificpages.org/
1247,The Standard International Journals,http://www.thesij.com/
1248,The Academy of Business & Retail Management (ABRM),http://www.abrmr.com/
1249,The Business Management Centre,http://www.bizmanagementcentre.com/
1250,The Grant Medical Journals (GMJ),http://grantmedicaljournals.org/
1251,"The International Association for Information, Culture, Human and Industry Technology",http://www.aicit.org/publications.html
1252,The International Technology Innovation (ITi),http://theiti.net/
1253,The Research and Information Organization (RIO),http://riojournals.com/home/
1254,The Science Publishers (TSP),http://thesciencepublishers.com/
1255,The SciTech Publishers,http://www.thescitechpub.com/publishers/index.aspx
1256,The Society of Digital Information and Wireless Communications (SDIWC),http://sdiwc.net/
1257,The World Academy of Research in Science and Engineering (WARSE),http://warse.org/
1258,Thetic Journals,http://theticjour.in/
1259,Thomson & Ryberg Publications,http://www.trpubonline.com/index.php
1260,Thomson.id,http://thomson.id/
1261,TI Journals,http://waprogramming.com/
1262,Time Journals,http://www.timejournals.org/
1263,Timeline Publication Pvt. Ltd.,http://timelinepublication.com/
1264,TLEP Journals (The Leading Edge Journal Publication Company),http://www.tlepub.org/en/
1265,TMR Publishing Group,https://www.tmrjournals.com/
1266,Tomas Publishing,http://tomaspubs.com/
1267,Topclass Global Journals,http://www.topclassglobaljournals.org/
1268,"Trade Science, Inc",http://www.tsijournals.com/
1269,Trans Stellar (Transstellar),http://www.tjprc.org/index.php
1270,Transaction Series on Engineering Sciences and Technologies,http://www.tsest.org/
1271,Transcontinental Publishers,http://icjpublishers.org/index.php
1272,Transnational Research Journals (formerly Universal Research Journals),http://universalresearchjournals.org/
1273,"TSNS “Interaktiv plus”, LLC",https://interactive-plus.ru/en
1274,TSPublications,https://sites.google.com/a/tspublications.org/tspublications/home
1275,Tulpar Academic Publishing,http://www.challengejournal.com/
1276,U.S. Science Press,http://usspress.com/
1277,UHIVE (Uluslararası Hakemli İletişim ve Edebiyat Araştırmaları Dergisi) (also here),http://www.uhedergisi.com/?sayfa=icerik&tur=icerik&kategori=diger-dergilerimiz&icerik=diger-dergilerimiz
1278,UK Education Consultancy Services Ltd,https://uk-education.com/publications
1279,Ulster Press,http://ulster-press.uk/
1280,Unified Journals,http://unifiedjournals.org/
1281,Unique Journals Communication (UJC),http://www.ujconline.net/
1282,Unique Research Journals,http://www.uniqueresearchjournals.com/index.htm
1283,Uniscience Publishers,https://unisciencepub.com/
1284,"United Prime Publications, Universal Access Medical Publishers",https://www.untdprimepub.com/
1285,United Scholars Publications,http://www.unitedscholars.net/home.html
1286,United Scientific Group,http://unitedscientificgroup.com/
1287,Universal Association of Computer and Electronics Engineers (UACEE),http://uacee.org/
1288,Universal Association of Mechanical and Aeronautical Engineers (UAMAE),http://uamae.org/
1289,Universal Publishing & Research Organization (UPRO),http://www.upro.org.in/
1290,Universal Research Group,http://universalrg.org/index.aspx
1291,Universal Research Publications,http://urpjournals.com/contactus.php
1292,Universal Wiser Publisher,http://www.wiserpub.com/
1293,Universe Scientific Publishing,http://www.usp-pl.com/
1294,UniversityPublications.net,http://www.universitypublications.net/index.html
1295,Universum Scientific Journals (also here),http://7universum.com/en/
1296,Uptodate Research Publication,http://www.uptodateresearchpublication.com/
1297,URO Journals,http://www.urojournals.com/
1298,USN Scientific Journal,http://usnsj.com/index.php/index/index
1299,Valley International Journals,http://valleyinternational.net/index.php
1300,VBRI Press,http://www.vbripress.com/
1301,Verizona Publisher (VZP),http://verizonaonlinepublishing.com/
1302,"Vernon Innovative Publishers (Vernon, VIPOA, Vernon Open Access)",http://www.vipoa.org/
1303,VIBGYOR Online Publishers,http://vibgyorpublishers.org/main/index.php
1304,Victorquest Publications,http://victorquestpub.com/
1305,Vidya Publications,http://vidyapublications.com/home.php
1306,Virtual Foundation for Advancement of Science and Technology (VFAST),http://www.vfast.org/
1307,Virtus Interpress,https://virtusinterpress.org/
1308,"Vision Science Research Sdn Bhd (VSR, see also Universe Scientific Publishing)",http://vision-science.com/
1309,VNMPublication,http://www.vnmpublication.com/Journal.htm
1310,Vow Scientific Quest,http://vowscientificquest.com/
1311,VRJ Publishers,http://www.vrjpublishers.com/index.php/index/index
1312,VSRD International Journals,http://www.vsrdjournals.com/
1313,Walsh Medical Media,https://www.walshmedicalmedia.com/
1314,Watch Plus,http://www.watchpub.org/index.htm
1315,Webcrawler Journals,http://webcrawlerjournals.org/
1316,Wesley & Eber Publishing,http://weberpub.org/
1317,West East Institute,http://www.westeastinstitute.com/
1318,We-Together to Save Yourself Society,http://www.sospublication.co.in/index.php
1319,WFL Publisher,http://world-food.net/
1320,Whioce Publishing Pte. Ltd.,http://www.whioce.com/
1321,Whites Science,http://whitesscience.com/
1322,Wilolud Journals,http://www.wiloludjournal.com/page.php?3
1323,Wireilla Scientific Publications,http://wireilla.com/
1324,WisdomGale Academic Publishing,https://wisdomgale.com/
1325,WIT Press,http://www.witpress.com/
1326,WOAR Journals (World Organization of Academic Research),https://www.woarjournals.org/
1327,World Academic Journal of Business & Applied Sciences (WAJBAS Publishing),http://wajbas.webs.com/
1328,World Academic Publishing,http://www.academicpub.org/
1329,World Academic Research Journals (WARJ),http://www.worldacademicresearchjournals.org/
1330,World Academic Union,http://www.worldacademicunion.com/default.html
1331,World Academy of Research and Publication,http://www.warponline.org/
1332,World Academy of Science and Technology (WAST),http://www.wastinc.us/
1333,"World Academy of Science, Engineering and Technology (WASET)",http://www.waset.org/publications.php
1334,World Business Institute (also here),http://www.wbiworld.org/
1335,World Journal of Publisher (WJP),http://www.wjp.co.in/
1336,World Journals of Academic Advances,http://www.wjoaa.org/
1337,World Open Access Journals,http://www.woaj.org/
1338,World Research Journals,http://worldresearchjournals.com/
1339,World Research Library,http://worldresearchlibrary.org/journal.php
1340,World Research Publications,http://www.wrpjournals.com/
1341,World Scholars,http://wscholars.com/
1342,World Science and Research Publishing (WSRP),http://www.wsrpublishing.com/index.php/wsrp
1343,World Science Publisher,http://www.worldsciencepublisher.org/index.php
1344,World Science Research Journals (WSR Journals),http://www.wsrjournals.org/
1345,World Scientific and Engineering Academy and Society (WSEAS),http://www.wseas.org/
1346,World Scientific Publishing,https://www.worldscientific.com/
1347,World Standard Organization,http://standard.org/
1348,World Wide Journals (Sara Book Publication),http://www.worldwidejournals.com/
1349,Wudpecker Research Journals,http://www.wudpeckerresearchjournals.org/
1350,Wyno Academic Journals,http://www.wynoacademicjournals.org/index.html
1351,Wyvern Publishing Group,http://www.wyvernpublishinggroup.com/
1352,Xia & He Publishing (also here),http://www.xandhpublishing.com/Default.aspx?sid=1
1353,Yellow Loop Journal,http://journal.yloop.com/
1354,Zant World Press,http://zantworldpress.com/
1355,Zeal Scienza Realm of Erudition,http://zealscienza.com/zealscienza/
1356,ZealSci Journals,http://www.zealscijournals.com/index.html
1357,Zeetarz Group Publishing,http://www.zeetarz.com/
1358,Zendo Academic Publishing (ZAP),https://zapjournals.com/Journals/index.php
1359,Zenith International Research and Academic Foundation (ZIRAF),http://www.zenithresearch.org.in/
1360,Zia World Press,http://ziaworldpress.com/
1361,ZolCat Academic House,http://www.zolcat.com/
1362,Zt-Journals,http://www.ztjournals.com/
1363,Zygoscient,http://zygoscient.org/
